Unnamed: 0,ID,Latitud,Longitud,Elevación,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
NORTH LITTLE/UNITED STATES OF AMERICA,42572340000.000000,34.830000,-92.250000,165.000000,5.019259,7.312963,11.831481,16.933929,21.490741,25.853704,28.112963,27.597200,23.654815,17.484444,11.364231,6.062800
FORT SMITH/MU/UNITED STATES OF AMERICA,42572344000.000000,35.330000,-94.370000,141.000000,4.342000,7.026000,11.430769,16.653846,21.168519,25.653704,28.127778,27.915385,23.361111,17.065385,10.780400,5.032400
WICHITA FALLS/UNITED STATES OF AMERICA,42572351000.000000,33.970000,-98.480000,314.000000,5.786667,7.933333,12.516667,17.186667,22.210000,26.620000,29.340000,29.103333,24.496667,18.290000,11.730000,6.173333
OKLAHOMA CITY/UNITED STATES OF AMERICA,42572353000.000000,35.380000,-97.600000,398.000000,3.191667,5.787931,10.401667,15.248333,20.248333,24.871667,27.480667,27.170690,22.533793,16.199286,9.568333,3.962667
"TULSA/INT., O/UNITED STATES OF AMERICA",42572356000.000000,36.200000,-95.880000,195.000000,3.267143,5.835000,10.724286,15.951071,20.793929,25.250714,28.265000,27.915000,22.886429,16.636786,10.333214,4.083214
AMARILLO/INTL/UNITED STATES OF AMERICA,42572363000.000000,35.220000,-101.720000,1098.000000,3.217931,5.110000,9.300000,13.980000,19.156667,24.016667,26.180000,25.336667,21.233333,15.066667,8.403333,3.196667
ALBUQUERQUE/I/UNITED STATES OF AMERICA,42572365000.000000,35.050000,-106.620000,1620.000000,2.815556,5.337778,9.137778,13.712308,18.927692,24.058462,25.925385,24.626400,21.038846,14.469615,7.438846,2.470741
LAS VEGAS/MCC/UNITED STATES OF AMERICA,42572386000.000000,36.080000,-115.170000,664.000000,9.353929,11.765862,15.752069,19.917586,25.555517,30.783571,33.965714,32.749643,28.367500,21.129286,13.765172,8.844483
SANTA MARIA/P/UNITED STATES OF AMERICA,42572394000.000000,34.900000,-120.450000,73.000000,11.291111,11.968889,12.691111,13.580000,14.850370,16.328148,17.794815,18.013333,17.720000,16.495556,13.559643,11.073929
RICHMOND/BYRD/UNITED STATES OF AMERICA,42572401000.000000,37.500000,-77.330000,54.000000,3.082143,4.710714,8.778571,14.205517,18.829655,23.760690,25.933103,24.924828,21.148966,15.025357,9.822500,4.733214
WASHINGTON/NA/UNITED STATES OF AMERICA,42572405000.000000,38.850000,-77.030000,20.000000,2.894444,4.272222,8.738889,14.172222,19.442500,24.524643,27.213704,26.086786,22.127241,15.654643,10.308214,4.697500
BALTIMORE/BLT-WASHNG/UNITED STATES OF AMERICA,42572406000.000000,39.180000,-76.670000,45.000000,0.751071,2.448889,6.770357,12.345517,17.506207,22.761379,25.251034,24.192414,20.169643,13.608929,8.341071,2.851786
ATLANTIC CITY/UNITED STATES OF AMERICA,42572407000.000000,39.450000,-74.570000,20.000000,0.680690,1.797931,5.711724,10.901379,16.161379,21.530345,24.478333,23.488333,19.471667,13.281667,8.138333,2.828667
PHILADELPHIA/UNITED STATES OF AMERICA,42572408000.000000,40.000000,-75.200000,9.000000,0.767500,2.271071,6.730714,12.498276,17.883448,23.152414,25.890345,25.087407,20.958929,14.367857,8.948214,3.247143
"ROANOKE/MUN.,/UNITED STATES OF AMERICA",42572411000.000000,37.320000,-79.970000,358.000000,2.611667,4.279000,8.595667,13.789000,18.155667,22.795667,24.849333,24.206000,20.092667,14.306000,9.032667,3.939333
BECKLEY(RALEI/UNITED STATES OF AMERICA,42572412000.000000,37.780000,-81.120000,766.000000,-0.097586,1.950690,6.080000,11.661667,15.925000,20.122333,21.889000,21.385667,17.732333,12.242333,7.079000,1.682333
CINCINNATI/GR/UNITED STATES OF AMERICA,42572421000.000000,39.050000,-84.670000,267.000000,-0.622759,1.568276,6.474667,12.348000,17.518000,22.304667,24.401333,23.860000,19.824667,13.311333,7.311333,1.244667
LEXINGTON/BLU/UNITED STATES OF AMERICA,42572422000.000000,38.030000,-84.600000,301.000000,0.688667,2.852000,7.645333,13.115333,18.142000,22.895000,24.861667,24.316071,20.391667,14.158333,8.191667,2.455000
LOUISVILLE//UNITED STATES OF AMERICA,42572423000.000000,38.180000,-85.730000,149.000000,1.872000,4.054000,9.060667,14.704000,19.730667,24.524000,26.574000,25.960000,21.980667,15.525333,9.528667,3.528667
"HUNTINGTON, W/UNITED STATES OF AMERICA",42572425000.000000,38.370000,-82.550000,255.000000,1.376667,3.346667,8.160000,13.880000,18.153333,22.726667,24.700000,24.146667,20.160000,14.046667,8.600000,3.180000
COLUMBUS/UNITED STATES OF AMERICA,42572428000.000000,40.000000,-82.880000,254.000000,-1.398333,0.408333,5.430667,11.634000,16.920000,21.906667,23.980000,23.266667,19.283333,12.756667,6.819000,0.765667
"DAYTON/. COX,/UNITED STATES OF AMERICA",42572429000.000000,39.900000,-84.200000,306.000000,-2.446667,-0.407241,4.760000,11.011000,16.421000,21.534333,23.524333,22.681000,18.637667,12.251000,6.148000,-0.302000
EVANSVILLE/RE/UNITED STATES OF AMERICA,42572432000.000000,38.050000,-87.530000,118.000000,0.618966,2.761429,8.155172,13.786429,19.007586,24.069655,25.907586,25.193793,20.945517,14.583448,8.451379,2.278966
ST.LOUIS/LAMB/UNITED STATES OF AMERICA,42572434000.000000,38.750000,-90.370000,172.000000,0.372333,2.835667,8.369000,14.479000,19.755333,24.858667,27.158667,26.368667,21.768333,15.301667,8.661667,1.978333
INDIANAPOLIS//UNITED STATES OF AMERICA,42572438000.000000,39.730000,-86.270000,246.000000,-2.069667,0.217000,5.793667,11.857000,17.217000,22.410333,24.288621,23.582667,19.539333,12.952667,6.622667,-0.037333
SPRINGFIELD/M/UNITED STATES OF AMERICA,42572440000.000000,37.230000,-93.380000,387.000000,0.667586,3.277931,8.222759,13.326207,18.333000,23.129667,25.703000,25.426333,20.536333,14.333000,8.065333,1.908667
COLUMBIA/REGI/UNITED STATES OF AMERICA,42572445000.000000,38.820000,-92.220000,274.000000,-0.832000,1.801333,7.458000,13.278000,18.261333,23.168667,25.642000,25.008667,20.248667,13.882000,7.365333,0.725333
WICHITA/MID-/UNITED STATES OF AMERICA,42572450000.000000,37.650000,-97.430000,409.000000,0.130000,2.883333,8.076667,13.406667,18.900000,24.330000,27.286667,26.686667,21.703333,14.646667,7.453333,0.970000
DODGE CITY/MU/UNITED STATES OF AMERICA,42572451000.000000,37.770000,-99.970000,790.000000,0.170000,2.276667,6.956667,12.246667,17.953333,23.316667,26.496667,25.653333,20.710000,13.693103,6.213333,0.480000
"TOPEKA/MUN.,/UNITED STATES OF AMERICA",42572456000.000000,39.070000,-95.620000,270.000000,-1.226667,1.490000,7.093103,12.810345,18.510000,23.536667,26.070000,25.106667,20.200000,13.658621,6.576667,0.020000
CONCORDIA/BLO/UNITED STATES OF AMERICA,42572458000.000000,39.550000,-97.650000,452.000000,-1.844333,0.375862,6.090000,11.690000,17.310333,23.033667,26.160333,25.060333,19.990333,13.027931,5.350333,-1.103000
GOODLAND/RENN/UNITED STATES OF AMERICA,42572465000.000000,39.370000,-101.680000,1124.000000,-1.236667,0.263333,4.823333,9.658621,15.283333,21.033333,24.306667,23.263333,18.180000,11.089655,3.970000,-1.103333
GRAND JUNCTIO/UNITED STATES OF AMERICA,42572476000.000000,39.120000,-108.530000,1475.000000,-2.702759,1.550667,6.810667,11.105172,16.612069,22.381034,25.891379,24.350000,19.201724,11.832759,4.101724,-1.808621
"ELY/YELLAND,/UNITED STATES OF AMERICA",42572486000.000000,39.280000,-114.850000,1909.000000,-3.532963,-1.567600,2.319615,5.865769,10.411923,15.561923,19.976000,18.928000,13.764000,7.380000,1.052000,-3.857692
HARTFORD/BRAD/UNITED STATES OF AMERICA,42572508000.000000,41.930000,-72.680000,55.000000,-3.296667,-1.333333,3.233333,9.690000,15.246667,20.263333,23.193103,22.237931,17.666667,11.153333,5.763333,-0.253333
BOSTON/LOGAN/UNITED STATES OF AMERICA,42572509000.000000,42.370000,-71.030000,9.000000,-1.810345,-0.424138,3.351724,8.819643,14.308929,19.651786,22.887500,22.169643,18.137500,12.105357,7.083929,1.274138
WILKES-BARRE-/UNITED STATES OF AMERICA,42572513000.000000,41.330000,-75.730000,289.000000,-2.728000,-1.121333,3.425333,9.868667,15.472000,20.156000,22.552667,21.639333,17.419333,11.199333,5.896667,-0.070000
PITTSBURGH/GR/UNITED STATES OF AMERICA,42572520000.000000,40.500000,-80.220000,373.000000,-2.142667,-0.609333,4.162759,10.394000,15.457333,20.277333,22.466000,21.806000,17.726000,11.396000,5.959333,0.075000
AKRON/AKRON-CANTON R/UNITED STATES OF AMERICA,42572521000.000000,40.920000,-81.430000,378.000000,-2.550667,-0.957333,3.821667,10.265000,15.698333,20.661667,22.928333,22.108333,18.021667,11.657931,6.035000,0.106207
YOUNGSTOWN/WSO AP/UNITED STATES OF AMERICA,42572525000.000000,41.250000,-80.670000,365.000000,-3.273103,-1.952414,2.673333,9.226667,14.370000,19.156667,21.450000,20.653333,16.646000,10.629333,5.272667,-0.910667
PEORIA/GREATE/UNITED STATES OF AMERICA,42572532000.000000,40.670000,-89.680000,202.000000,-3.636667,-1.140000,5.106667,11.566667,17.200000,22.400000,24.520000,23.526667,19.266667,12.506667,5.646667,-1.351724
FORT WAYNE/MU/UNITED STATES OF AMERICA,42572533000.000000,41.000000,-85.200000,252.000000,-3.991724,-2.006207,3.486897,9.952414,15.773103,21.186897,23.067241,22.001724,17.894643,11.394643,5.257857,-1.399310
SOUTH BEND/WSO AP/UNITED STATES OF AMERICA,42572535000.000000,41.700000,-86.320000,238.000000,-4.883000,-3.023000,2.377000,8.751000,14.424333,19.895000,22.075000,21.125000,16.985000,10.490000,4.160000,-2.490000
TOLEDO/EXPRES/UNITED STATES OF AMERICA,42572536000.000000,41.600000,-83.800000,211.000000,-3.952759,-2.283793,2.735000,9.281429,15.085000,20.685000,22.745714,21.785000,17.511429,10.961429,5.000714,-1.135000
DETROIT MICHIGAN WBA/UNITED STATES OF AMERICA,42572537000.000000,42.400000,-83.000000,191.000000,-3.702333,-2.367931,2.764333,9.427667,15.237667,20.681000,23.021000,22.157667,17.881000,11.234333,5.159667,-1.143333
MOLINE/QUAD CITY ARP/UNITED STATES OF AMERICA,42572544000.000000,41.450000,-90.500000,177.000000,-4.973333,-2.446667,4.096667,10.813333,16.596667,21.953333,24.150000,22.963333,18.493333,11.733333,4.623333,-2.880000
DES MOINES/MU/UNITED STATES OF AMERICA,42572546000.000000,41.530000,-93.650000,294.000000,-4.372069,-1.696207,4.654286,11.479286,17.472143,22.768571,25.325714,24.172143,19.325714,12.390000,4.518571,-2.613103
GRAND ISLAND//UNITED STATES OF AMERICA,42572552000.000000,40.950000,-98.320000,566.000000,-3.528000,-1.314667,4.414667,10.611333,16.504667,22.134667,24.844667,23.597931,18.701333,11.504828,3.674667,-2.682000
NORFOLK/KARL/UNITED STATES OF AMERICA,42572556000.000000,41.980000,-97.430000,473.000000,-5.396000,-3.029333,2.890667,9.637333,15.707333,21.087333,23.750667,22.518276,17.530667,10.438667,2.295333,-4.438000
SIOUX CITY/MU/UNITED STATES OF AMERICA,42572557000.000000,42.400000,-96.380000,336.000000,-6.303333,-3.603333,2.703333,9.920000,16.223333,21.500000,23.720000,22.517241,17.646667,10.556667,2.233333,-5.060000
NORTH PLATTE//UNITED STATES OF AMERICA,42572562000.000000,41.130000,-100.680000,849.000000,-3.507241,-1.362414,3.854828,9.004815,14.790000,20.168571,23.600714,22.640000,17.161429,9.986429,2.300714,-3.545714
CASPER/NATRON/UNITED STATES OF AMERICA,42572569000.000000,42.920000,-106.470000,1612.000000,-3.859286,-2.874483,1.904828,5.943793,11.261034,16.868929,21.511786,20.579643,14.497500,7.472500,0.715357,-4.606667
SALT LAKE CIT/UNITED STATES OF AMERICA,42572572000.000000,40.780000,-111.970000,1288.000000,-0.687857,2.065714,7.349655,11.318621,16.297931,21.834643,26.948929,25.959643,19.936786,12.579643,5.283214,-0.084643
"LANDER/HUNT,/UNITED STATES OF AMERICA",42572576000.000000,42.820000,-108.730000,1694.000000,-5.540000,-3.526667,2.266667,6.886667,12.113333,17.473333,22.053333,21.186667,15.116667,7.843333,-0.166667,-6.100000
POCATELLO/MUN/UNITED STATES OF AMERICA,42572578000.000000,42.920000,-112.600000,1365.000000,-3.912759,-1.512759,3.866429,8.195000,12.620000,17.327143,21.616429,21.009286,15.395000,8.977143,1.730714,-3.636897
MEDFORD/MEDFO/UNITED STATES OF AMERICA,42572597000.000000,42.370000,-122.870000,405.000000,4.493000,6.649667,8.896333,11.459667,15.296333,19.173000,23.366333,23.066333,19.266333,13.168621,6.933000,3.872000
CONCORD/UNITED STATES OF AMERICA,42572605000.000000,43.200000,-71.500000,104.000000,-5.823333,-3.760000,1.143333,7.746667,13.726667,18.823333,21.695517,20.792069,16.076667,9.500000,3.996667,-2.094138
GRAND RAPIDS//UNITED STATES OF AMERICA,42572635000.000000,42.880000,-85.520000,245.000000,-4.292000,-2.987333,1.902667,8.762667,14.742667,20.099333,22.396000,21.429333,17.016000,10.459333,4.422667,-1.628333
MUSKEGON/COUNTY ARPT/UNITED STATES OF AMERICA,42572636000.000000,43.170000,-86.230000,191.000000,-3.639667,-2.689667,1.696000,8.116000,13.826000,19.079333,21.828929,20.957931,16.719333,10.389333,4.606000,-1.003000
"FLINT/BISHOP,/UNITED STATES OF AMERICA",42572637000.000000,42.970000,-83.750000,233.000000,-5.464333,-4.144333,1.012333,7.837586,13.755667,19.109000,21.265667,20.189333,15.917241,9.524138,3.492667,-2.700667
MADISON/DANE/UNITED STATES OF AMERICA,42572641000.000000,43.130000,-89.330000,264.000000,-7.150000,-4.730000,1.286667,8.273333,14.220000,19.640000,21.983333,20.820000,16.276667,9.570000,2.506667,-4.770000
ROCHESTER/MUN/UNITED STATES OF AMERICA,42572644000.000000,43.920000,-92.500000,402.000000,-9.400000,-7.028571,-0.300000,7.707143,13.992857,19.417857,21.367857,20.044444,15.621429,8.635714,0.475000,-7.446429
GREEN BAY//UNITED STATES OF AMERICA,42572645000.000000,44.480000,-88.130000,214.000000,-7.894000,-5.854000,-0.017333,7.243000,13.409667,18.813000,21.252000,20.211379,15.748667,9.065333,2.092000,-5.204667
SIOUX FALLS/F/UNITED STATES OF AMERICA,42572651000.000000,43.580000,-96.730000,435.000000,-8.550345,-5.678667,0.701333,8.208333,14.661667,20.085000,22.965000,21.645000,16.438333,9.011667,0.538333,-6.758621
HURON/HURON R/UNITED STATES OF AMERICA,42572654000.000000,44.380000,-98.220000,393.000000,-8.497333,-5.770667,0.642667,8.102667,14.478667,19.838667,23.185333,22.005333,16.518667,8.838667,0.318667,-7.081333
BILLINGS/LOGA/UNITED STATES OF AMERICA,42572677000.000000,45.800000,-108.530000,1088.000000,-2.747000,-0.920333,3.244483,7.853000,13.099667,18.126333,22.639667,21.929667,15.703000,9.013000,2.113000,-3.103667
"BOISE/MUN.,ID/UNITED STATES OF AMERICA",42572681000.000000,43.570000,-116.220000,874.000000,-0.427200,2.504800,7.064800,10.668800,15.140800,19.940800,24.588800,23.860000,18.456296,11.793333,4.622963,-0.762222
"PENDLETON,OR./UNITED STATES OF AMERICA",42572688000.000000,45.680000,-118.850000,456.000000,1.485333,3.296333,6.969667,10.063000,14.026333,17.946333,22.236333,21.799667,17.126000,10.759333,4.842667,0.349333
PORTLAND/INT./UNITED STATES OF AMERICA,42572698000.000000,45.600000,-122.600000,12.000000,5.365000,6.711667,9.138333,11.441667,14.801667,17.735000,20.818333,21.022500,18.208333,12.938667,8.278667,4.822000
"CARIBOU/MUN.,/UNITED STATES OF AMERICA",42572712000.000000,46.870000,-68.020000,190.000000,-11.753667,-9.570345,-3.783667,4.079667,11.236333,16.309667,19.066333,17.934333,13.130000,6.686667,0.106667,-6.956207
SAULT STE MARIE/UNITED STATES OF AMERICA,42572734000.000000,46.500000,-84.400000,220.000000,-8.616667,-7.321000,-2.490357,5.183448,11.858333,16.224138,19.045000,18.713793,14.505517,8.126207,1.863667,-4.507931
MARQUETTE UNITED STA/UNITED STATES OF AMERICA,42572743000.000000,46.600000,-87.400000,219.000000,-10.470714,-9.152857,-4.431429,2.732857,9.915000,15.172143,17.893571,17.049259,12.360370,5.764074,-1.279231,-7.852308
"DULUTH/INT.,M/UNITED STATES OF AMERICA",42572745000.000000,46.830000,-92.180000,432.000000,-12.024667,-9.398000,-3.334667,4.236000,10.799333,15.619333,18.809333,17.999310,13.116000,6.212667,-1.757333,-9.517333
INT.FALLS/FAL/UNITED STATES OF AMERICA,42572747000.000000,48.570000,-93.380000,361.000000,-15.367333,-12.124000,-4.757333,3.976000,10.919333,15.882667,18.357333,17.320667,11.947333,4.970667,-3.662667,-12.422667
FARGO/HECTOR/UNITED STATES OF AMERICA,42572753000.000000,46.900000,-96.800000,274.000000,-12.696667,-9.733333,-2.376667,6.730000,13.836667,18.930000,21.586667,20.640000,15.006667,7.460000,-1.840000,-9.827586
BISMARCK/MUN./UNITED STATES OF AMERICA,42572764000.000000,46.770000,-100.750000,506.000000,-10.640000,-7.693333,-1.140000,6.583333,13.086667,18.143333,21.740000,20.828571,14.733333,7.143333,-1.530000,-8.776667
WILLISTON/SLO/UNITED STATES OF AMERICA,42572767000.000000,48.180000,-103.630000,581.000000,-11.053667,-7.797000,-0.907000,6.856333,12.816333,17.929667,21.705333,20.950345,14.295333,6.665333,-2.129000,-9.417586
MISSOULA / JO/UNITED STATES OF AMERICA,42572773000.000000,46.920000,-114.080000,972.000000,-3.753333,-1.133333,3.510000,7.272414,11.636667,15.750000,20.080000,19.243333,13.817241,6.903448,0.340000,-4.863333
YAKIMA/YAKIMA/UNITED STATES OF AMERICA,42572781000.000000,46.570000,-120.530000,325.000000,0.407500,3.161071,7.011071,10.350357,14.853929,18.561071,22.208621,21.424815,16.815517,10.263793,3.801724,-0.875714
SEATTLE WASHINGTON/UNITED STATES OF AMERICA,42572793000.000000,47.600000,-122.330000,6.000000,5.840741,6.533333,8.303704,10.407407,13.551786,16.330357,18.901852,19.194444,16.475926,11.846296,7.598148,4.886000
"QUILLAYUTE,WA/UNITED STATES OF AMERICA",42572797000.000000,47.950000,-124.550000,62.000000,5.544828,5.878000,6.924667,8.414667,10.981333,13.238667,15.262000,15.585333,13.898667,10.247333,7.044000,4.847333
"LIHUE, KAUAI,/UNITED STATES OF AMERICA",42591165000.000000,21.980000,-159.350000,45.000000,22.179286,22.238621,22.804138,23.542069,24.531724,25.824828,26.386897,26.708148,26.542414,25.783214,24.494138,23.059655
"HONOLULU, OAH/UNITED STATES OF AMERICA",42591182000.000000,21.350000,-157.930000,5.000000,22.724286,22.663571,23.402857,24.243704,25.220000,26.544138,27.120714,27.474286,27.268571,26.489630,25.179286,23.500714
KAHULUI AIRPO/UNITED STATES OF AMERICA,42591190000.000000,20.900000,-156.430000,20.000000,21.703200,21.676667,22.279167,22.950000,23.875000,25.125000,25.725000,26.030435,25.769600,25.173600,24.049565,22.485000
HILO/GEN. LYM/UNITED STATES OF AMERICA,42591285000.000000,19.720000,-155.070000,11.000000,21.807857,21.686429,22.015000,22.291071,23.177037,23.947407,24.447407,24.662222,24.528889,24.195385,23.291071,22.258929
EGEDESMINDE/GREENLAND (DENMARK),43104220000.000000,68.700000,-52.750000,41.000000,-12.546429,-15.962963,-15.492593,-8.625926,-1.257692,3.700000,6.300000,5.779310,2.735714,-1.772414,-5.358621,-8.350000
GODTHAB NUUK/GREENLAND (DENMARK),43104250000.000000,64.170000,-51.750000,70.000000,-7.860000,-8.528571,-7.981818,-3.313636,0.845455,4.443478,6.708696,6.547826,3.840909,0.091304,-3.117391,-5.518182
DANMARKSHAVN/GREENLAND (DENMARK),43104320000.000000,76.770000,-18.670000,12.000000,-22.256667,-22.640000,-22.676667,-16.110000,-6.553333,1.056667,4.072414,2.624138,-3.513793,-13.134483,-18.346667,-21.176667
ANGMAGSSALIK/GREENLAND (DENMARK),43104360000.000000,65.600000,-37.630000,52.000000,-6.806667,-7.020000,-6.936667,-3.190000,0.910000,4.473333,6.555172,6.480000,3.613793,-0.393333,-3.236667,-5.496667
JULIANA AIRPO/NETHERLANDS ANTILLES (NETHERLANDS),43478866000.000000,18.050000,-63.120000,9.000000,25.018095,24.925455,25.290435,26.104167,27.108333,27.835455,27.971818,28.212174,28.186087,27.686087,26.742609,25.740000
"HATO AIRPORT,/NETHERLANDS ANTILLES (NETHERLANDS)",43478988000.000000,12.200000,-68.970000,67.000000,25.741034,25.807857,26.260370,26.872143,27.548846,27.720741,27.586923,28.028077,28.209643,27.713333,27.151071,26.340357
SAINT-PIERRE/SAINT PIERRE & MIQUELON ISLAND (FRANCE),43871805000.000000,46.770000,-56.170000,5.000000,-2.768182,-3.261905,-1.478261,1.817391,5.433333,9.420833,13.887500,15.921739,13.291304,8.569565,4.363636,-0.004545
