,ID,Latitud,Longitud,Elevación,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
GERALDTON AIR/AUSTRALIA,50194403000.000000,-28.780000,114.700000,34.000000,5.600000,7.903704,19.640000,20.027586,64.880000,85.107143,86.773333,64.151724,33.466667,15.673333,10.641379,5.550000
DONGARA (DONGARA)/AUSTRALIA,50194403001.000000,-29.250000,114.930000,9.000000,5.681818,10.395238,15.800000,22.328571,77.680000,93.570000,92.233333,69.455000,38.427778,18.010000,13.833333,5.820000
NORTHAMPTON (NORTHAM/AUSTRALIA,50194403003.000000,-28.370000,114.630000,180.000000,5.260000,10.776000,16.528000,28.888000,76.856000,91.458333,94.026087,69.012500,37.945833,16.012500,14.087500,4.256522
PAYNES FIND/AUSTRALIA,50194404000.000000,-29.270000,117.670000,340.000000,16.936000,23.856000,26.164000,25.360000,39.312000,37.450000,35.588000,34.145833,16.329167,10.491667,14.060870,16.313043
PAYNES FIND (WYDGEE)/AUSTRALIA,50194404001.000000,-28.850000,117.830000,450.000000,20.752174,20.995833,26.116667,23.658333,32.908333,34.720833,36.739130,31.582609,13.869565,6.956522,12.609091,13.845455
GASCOYNE JUNC/AUSTRALIA,50194410000.000000,-25.050000,115.200000,144.000000,20.432000,37.516000,36.084000,15.440000,25.212000,32.680000,26.844000,14.812500,4.154167,3.556522,3.330435,6.078261
GASCOYNE JUNCTION (B/AUSTRALIA,50194410001.000000,-25.050000,115.300000,180.000000,17.040000,31.458333,31.840000,17.391304,27.500000,31.333333,28.000000,11.782609,3.272727,3.130435,4.086957,5.478261
MULLEWA/AUSTRALIA,50194411000.000000,-28.530000,115.500000,282.000000,12.317391,12.852381,16.400000,24.817391,54.079167,56.004167,56.740909,41.621739,25.408696,12.033333,11.138095,9.771429
YALGOO (YALGOO POST/AUSTRALIA,50194411001.000000,-28.350000,116.680000,318.000000,11.758333,23.212500,28.725000,29.240909,34.117391,33.547826,33.952174,29.068182,12.422727,6.987500,10.621739,11.508696
YALGOO (GABYON)/AUSTRALIA,50194411002.000000,-28.250000,116.330000,340.000000,18.280000,24.196000,25.108333,26.012000,37.828000,38.152000,37.762500,29.766667,11.895455,8.391304,9.204348,12.347826
WOOLGORONG (WOOLGORO/AUSTRALIA,50194411004.000000,-27.750000,115.830000,300.000000,15.160000,21.532000,27.420000,23.416000,32.584000,37.095833,31.972000,25.133333,11.295833,7.291667,7.012500,10.029167
ENEABBA/AUSTRALIA,50194414000.000000,-29.820000,115.270000,100.000000,8.688000,13.876000,16.136000,24.088000,77.720000,94.100000,93.375000,75.986957,46.695833,23.752174,17.086957,9.956522
CARNAMAH/AUSTRALIA,50194415000.000000,-29.680000,115.880000,267.000000,14.424000,12.064000,17.200000,20.768000,55.428000,62.532000,61.936000,51.108333,27.608333,14.366667,12.918182,11.495652
MORAWA/AUSTRALIA,50194416000.000000,-29.220000,116.000000,274.000000,15.116667,20.640000,20.495833,17.058333,53.558333,52.291667,48.625000,37.762500,25.533333,13.850000,11.865217,9.626087
MINGENEW (MINGENEW P/AUSTRALIA,50194416002.000000,-29.200000,115.430000,153.000000,9.916000,9.148000,18.452000,21.460000,61.779167,68.108000,67.572000,52.712500,36.095833,11.977273,12.770833,6.947826
PERENJORI (PERANGERY/AUSTRALIA,50194416004.000000,-29.370000,116.420000,260.000000,14.436000,16.516000,19.840000,22.373913,54.812000,42.004000,41.186957,35.839130,25.876190,11.156522,11.640909,12.647619
YALGOO (BOOLARDY)/AUSTRALIA,50194422004.000000,-26.980000,116.530000,300.000000,17.072000,27.036000,22.244000,21.516000,21.941667,33.408000,31.416667,18.633333,8.039130,4.533333,7.534783,9.921739
MT MAGNET/AUSTRALIA,50194428000.000000,-28.050000,117.830000,427.000000,22.808696,33.266667,26.647826,25.209091,24.909091,35.826316,28.938095,21.173684,9.680000,8.195652,12.590476,16.047619
CUE (CUE POST OFFICE/AUSTRALIA,50194428001.000000,-27.430000,117.900000,453.000000,22.375000,32.188000,23.669565,28.112000,26.076000,25.944000,26.462500,19.212500,7.950000,9.278261,11.262500,22.508696
CUE (COODARDY)/AUSTRALIA,50194428002.000000,-27.250000,117.650000,500.000000,25.116000,40.665217,27.104167,32.008333,24.170833,29.404348,29.013636,18.408696,9.913043,8.591667,8.237500,20.027273
MOUNT MAGNET (CHALLA/AUSTRALIA,50194428005.000000,-28.280000,118.320000,400.000000,17.312000,23.429167,22.176000,22.856000,26.536000,27.380000,25.180000,18.533333,6.712500,6.187500,5.952174,16.047826
MEEKATHARRA A/AUSTRALIA,50194430000.000000,-26.600000,118.530000,518.000000,26.533333,42.666667,32.066667,27.053333,25.800000,31.707692,20.227586,12.135714,5.170370,6.342857,11.089655,20.306667
MEEKATHARRA (MILEURA/AUSTRALIA,50194430003.000000,-26.380000,117.300000,400.000000,17.862500,43.625000,20.421739,28.083333,25.317391,27.245833,26.882609,14.166667,3.479167,3.417391,8.947826,14.859091
WILUNA/AUSTRALIA,50194439000.000000,-26.580000,120.220000,519.000000,39.536000,53.804000,29.717391,37.966667,31.008333,27.741667,16.233333,10.518182,6.600000,8.025000,14.526087,31.713043
YEELIRRIE/AUSTRALIA,50194440000.000000,-27.270000,120.080000,488.000000,32.562500,40.895652,32.675000,36.827273,31.580000,29.928000,20.858333,13.254167,5.433333,10.400000,13.968182,26.654545
MENZIES/AUSTRALIA,50194446000.000000,-29.680000,121.020000,427.000000,16.395652,26.463636,35.385714,24.750000,24.821739,29.847826,25.964000,24.938095,10.061905,13.554545,21.895000,26.166667
LEONORA/AUSTRALIA,50194448000.000000,-28.880000,121.320000,380.000000,20.356000,42.852000,35.704000,18.920000,26.140000,27.840000,21.630435,16.462500,8.416667,15.826087,15.191304,28.160870
LEONORA (STURT MEADO/AUSTRALIA,50194448002.000000,-28.680000,120.970000,400.000000,21.956000,42.200000,34.886957,16.862500,25.712000,23.472000,20.156000,14.045833,5.866667,11.895455,15.439130,22.052174
LAVERTON AWS/AUSTRALIA,50194449000.000000,-28.620000,122.420000,465.000000,24.380000,38.445833,29.912000,20.232000,24.700000,26.548000,18.844000,15.400000,9.325000,11.858333,15.139130,25.486957
CARNEGIE (CARNEGIE)/AUSTRALIA,50194451000.000000,-25.800000,122.970000,448.000000,30.286957,60.025000,30.700000,18.995652,18.437500,18.129167,8.878261,7.331818,4.109091,3.986364,12.581818,31.643478
GILES/AUSTRALIA,50194461000.000000,-25.030000,128.280000,599.000000,32.240000,39.800000,50.068966,15.242857,21.117241,14.807143,13.627586,8.507143,11.773333,11.834483,33.466667,58.293333
CURTIN SPRING/AUSTRALIA,50194463000.000000,-25.320000,131.750000,488.000000,34.228000,29.852000,33.341667,11.848000,16.348000,15.796000,12.756000,4.725000,7.845833,11.708696,21.500000,44.313043
KULGERA/AUSTRALIA,50194466000.000000,-25.830000,133.280000,512.000000,34.875000,34.016000,38.008000,13.196000,15.576000,18.404000,12.680000,6.770833,8.017391,19.309091,18.021739,44.960870
MACUMBA/AUSTRALIA,50194476001.000000,-27.250000,135.650000,120.000000,22.941667,26.632000,15.383333,7.862500,8.804167,12.029167,11.595652,3.517391,6.591667,14.200000,10.447826,21.238095
MARREE/AUSTRALIA,50194480000.000000,-29.650000,138.050000,51.000000,24.245833,19.216000,14.940000,4.579167,14.432000,12.484000,12.508000,9.666667,7.525000,13.856522,12.929167,15.165217
FARINA/AUSTRALIA,50194480001.000000,-30.070000,138.270000,91.000000,20.680000,17.344000,14.112000,8.352000,13.656000,13.584000,10.924000,8.568000,9.020000,16.988000,13.495652,13.318182
LAKE EYRE (MULOORINA/AUSTRALIA,50194480002.000000,-29.230000,137.900000,3.000000,21.800000,25.296000,3.908333,3.872000,12.288000,13.020000,12.256000,8.192000,8.076000,12.544000,11.108696,10.617391
WITCHELINA/AUSTRALIA,50194480003.000000,-30.020000,138.030000,165.000000,20.208000,19.156000,18.436000,6.948000,12.100000,12.668000,10.708000,7.496000,8.940000,14.225000,11.359091,14.586957
MOOMBA/AUSTRALIA,50194481000.000000,-28.100000,140.200000,40.000000,25.808333,20.000000,2.914286,7.791667,13.083333,10.166667,19.270833,6.320833,9.508333,12.254167,12.504167,11.790476
INNAMINCKA STATION/AUSTRALIA,50194481002.000000,-27.730000,140.770000,53.000000,27.582609,27.465217,15.958333,7.995652,13.234783,11.156522,21.991304,4.813636,10.865217,11.975000,13.490909,21.276190
BIRDSVILLE/AUSTRALIA,50194482000.000000,-25.900000,139.350000,47.000000,19.372000,29.216000,12.852000,10.744000,16.652000,9.060000,14.744000,5.079167,2.987500,15.304167,16.204348,18.243478
CLIFTON HILLS/AUSTRALIA,50194482001.000000,-27.020000,138.880000,32.000000,18.058333,21.579167,18.716667,9.243478,22.417391,13.969565,20.226087,3.357143,5.600000,8.968421,9.152632,15.747368
MONKIRA (DIAMANTINA/AUSTRALIA,50194482003.000000,-24.830000,140.550000,31.000000,41.739130,24.772000,18.712000,16.533333,15.088000,7.591304,16.022727,6.717391,4.340909,12.085714,24.381818,28.538095
TIBOOBURRA (FORT GRE/AUSTRALIA,50194485001.000000,-29.080000,141.200000,122.000000,22.764000,18.872000,13.658333,7.848000,16.580000,13.520000,17.162500,7.891667,11.458333,15.439130,13.329167,13.769565
WINDORAH/AUSTRALIA,50194488000.000000,-25.420000,142.650000,129.000000,42.784000,45.680000,24.152000,25.400000,23.791667,14.368000,16.924000,10.391667,6.658333,17.520833,31.262500,26.026087
CURRAWILLA/AUSTRALIA,50194488001.000000,-25.150000,141.350000,97.000000,43.140000,40.884000,19.700000,20.352000,12.256522,6.127273,17.730435,7.913043,6.743478,9.580952,30.018182,25.676190
DURHAM DOWNS (COOPER/AUSTRALIA,50194488006.000000,-27.080000,141.900000,152.000000,35.558333,21.852000,21.841667,20.043478,18.108696,11.982609,19.436364,8.771429,8.030000,11.123810,23.890476,20.523810
THARGOMINDAH/AUSTRALIA,50194492000.000000,-27.980000,143.820000,130.000000,31.740000,37.932000,33.020000,29.087500,30.073913,18.050000,25.621739,13.312500,11.304167,19.120833,43.641667,25.578261
BOORARA/AUSTRALIA,50194492001.000000,-28.670000,144.380000,119.000000,36.580000,28.996000,31.812000,31.316000,28.233333,18.752000,27.060000,15.837500,13.916667,21.912500,36.387500,27.026087
NORLEY/AUSTRALIA,50194492003.000000,-27.770000,143.870000,140.000000,33.700000,37.928000,26.375000,25.784000,32.080000,17.784000,20.020000,14.800000,8.590909,16.900000,41.008696,23.647826
QUILPIE/AUSTRALIA,50194494000.000000,-26.620000,144.270000,198.000000,57.236000,56.104000,27.984000,38.856000,37.560000,20.720000,19.764000,14.841667,11.512500,18.958333,43.926087,26.334783
CHEEPIE (BEECHAL)/AUSTRALIA,50194494002.000000,-27.130000,144.730000,0.000000,58.164000,46.924000,28.432000,34.340000,39.172000,17.968000,21.848000,16.150000,11.554167,17.308333,33.175000,30.039130
BIERBANK/AUSTRALIA,50194494003.000000,-26.780000,145.070000,238.000000,42.148000,51.891667,35.348000,33.660000,43.454167,17.195833,16.613043,13.895833,10.516667,17.279167,46.195652,32.234783
QUILPIE (SOUTH COMON/AUSTRALIA,50194494006.000000,-26.900000,144.330000,183.000000,47.812000,48.075000,21.404348,32.700000,37.552000,18.737500,20.100000,15.473913,11.317391,17.282609,49.422727,30.931818
COMONGIN NORTH/AUSTRALIA,50194494007.000000,-26.520000,144.330000,198.000000,51.676000,47.043478,21.052174,25.800000,28.429167,17.956522,18.166667,11.659091,9.482609,15.618182,30.780952,30.209091
QUILPIE (MOUNT MARGA/AUSTRALIA,50194494008.000000,-26.900000,143.330000,0.000000,31.000000,35.720833,25.976000,28.844000,29.296000,18.364000,15.464000,12.025000,7.341667,14.512500,34.504167,22.434783
HUNGERFORD POST OFFI/AUSTRALIA,50194497001.000000,-29.000000,144.400000,130.000000,34.700000,34.358333,25.866667,27.612500,34.729167,18.466667,30.433333,11.945833,12.917391,18.265217,40.233333,34.200000
WANAARING (THURLOO D/AUSTRALIA,50194497002.000000,-29.300000,143.480000,104.000000,27.288000,22.860000,13.733333,10.270833,26.308333,16.145833,21.895833,13.930435,12.763636,19.735000,31.328571,17.105000
CUNNAMULLA/AUSTRALIA,50194500000.000000,-28.070000,145.730000,191.000000,53.100000,38.936000,32.884000,26.683333,41.462500,23.380000,26.084000,19.320833,12.116667,29.362500,43.750000,32.486957
NOORAMA/AUSTRALIA,50194500002.000000,-28.700000,146.220000,140.000000,42.800000,35.560000,25.716667,38.864000,43.312000,24.816000,29.250000,19.616667,12.758333,25.958333,34.791304,37.582609
CHARLEVILLE A/AUSTRALIA,50194510000.000000,-26.400000,146.270000,304.000000,73.433333,69.013333,32.237037,32.793333,34.233333,32.933333,26.544828,18.071429,23.726667,32.489655,57.913333,53.446667
AUGATHELLA/AUSTRALIA,50194510001.000000,-25.800000,146.580000,328.000000,75.064000,70.548000,43.520000,42.304000,46.804000,27.776000,28.370833,21.087500,17.137500,31.943478,68.725000,58.500000
INJUNE/AUSTRALIA,50194511000.000000,-25.850000,148.570000,390.000000,86.112000,86.584000,57.032000,52.804000,41.096000,33.356000,27.156000,27.150000,19.666667,51.016667,68.562500,74.830435
BOLLON/AUSTRALIA,50194513000.000000,-28.020000,147.470000,185.000000,69.104167,44.444000,41.896000,36.840000,37.052000,25.076000,31.712000,22.041667,17.725000,40.033333,61.045833,43.343478
FERNLEE/AUSTRALIA,50194513001.000000,-28.280000,147.050000,162.000000,58.458333,46.764000,23.192000,30.516667,42.965217,21.000000,31.330435,20.941667,14.463636,25.034783,49.521739,29.056522
MULGA DOWNS/AUSTRALIA,50194513002.000000,-28.780000,146.900000,130.000000,49.548000,38.264000,32.144000,41.704000,46.776000,21.792000,37.558333,22.195833,16.666667,29.216667,45.491667,34.504167
MITCHELL/AUSTRALIA,50194514000.000000,-26.480000,147.970000,338.000000,79.056000,65.712000,50.604167,45.676000,41.844000,31.204000,28.960000,21.025000,14.812500,47.375000,65.350000,60.034783
WOODLANDS/AUSTRALIA,50194514004.000000,-27.270000,148.080000,265.000000,73.828000,64.676000,48.236000,41.684000,41.195833,32.850000,37.386957,21.491304,21.900000,49.618182,74.626087,44.743478
WALLUMBILLA/AUSTRALIA,50194515002.000000,-26.580000,149.180000,311.000000,80.745833,65.466667,42.972727,50.395652,41.608696,30.800000,30.239130,25.318182,16.726087,55.450000,71.739130,74.800000
YULEBA POST OFFICE/AUSTRALIA,50194515003.000000,-26.620000,149.380000,301.000000,90.400000,64.837500,41.579167,52.947826,46.837500,33.582609,28.929167,29.341667,19.787500,53.470833,71.295833,80.895652
DIRRANBANDI POST OFF/AUSTRALIA,50194516001.000000,-28.580000,148.230000,565.000000,58.973913,46.786957,41.328000,34.878261,41.175000,30.573913,38.717391,24.826087,20.754545,33.694737,57.871429,43.386364
WHYENBAH (BALONNE RV/AUSTRALIA,50194516002.000000,-28.380000,148.300000,175.000000,68.016000,47.748000,35.000000,33.096000,43.136000,28.416667,35.391304,25.841667,17.137500,37.225000,52.186957,40.900000
DIRRANBANDI (YAMBURG/AUSTRALIA,50194516003.000000,-28.520000,148.400000,0.000000,70.108000,42.312000,38.812000,31.908000,42.268000,31.996000,36.412000,27.991667,18.858333,38.841667,45.087500,45.386957
SURAT/AUSTRALIA,50194521000.000000,-27.150000,149.070000,246.000000,68.720000,63.288000,44.624000,39.754167,45.124000,31.976000,37.229167,25.070833,22.713043,53.679167,74.560870,65.147826
TAROOM/AUSTRALIA,50194525000.000000,-25.630000,149.780000,200.000000,84.344000,83.662500,46.300000,46.980000,42.456000,29.608000,26.816000,28.979167,28.369565,73.375000,70.195833,90.156522
MILES/AUSTRALIA,50194529000.000000,-26.670000,150.180000,307.000000,101.224000,76.752000,49.360000,47.740000,47.548000,36.816000,31.104000,28.300000,22.675000,56.966667,64.066667,85.356522
CHINCHILLA POST OFFI/AUSTRALIA,50194529001.000000,-26.750000,150.620000,302.000000,69.579167,84.845833,43.784000,42.020000,48.187500,35.804000,33.416000,25.386957,23.512500,64.800000,61.737500,89.686957
DULACCA/AUSTRALIA,50194529002.000000,-26.630000,149.750000,323.000000,75.776000,75.396000,46.904167,51.688000,46.732000,33.392000,30.754167,30.466667,21.400000,56.145833,69.583333,75.413636
DELUNGRA (CRAIGMORE)/AUSTRALIA,50194541003.000000,-29.450000,150.780000,560.000000,92.708000,75.424000,61.324000,44.620000,46.600000,38.887500,57.730435,38.660870,42.445455,60.236364,83.218182,91.822727
JANDOWAE POST OFFICE/AUSTRALIA,50194542003.000000,-26.780000,151.120000,356.000000,86.828000,74.041667,46.724000,48.456000,44.652000,33.044000,33.164000,25.412500,29.891667,58.220833,66.916667,94.508696
JANDOWAE (MARNHULL)/AUSTRALIA,50194542005.000000,-26.850000,151.170000,348.000000,74.768000,69.929167,38.212000,42.332000,42.904167,30.091667,31.733333,21.291304,28.079167,58.362500,59.904348,91.668182
GAYNDAH/AUSTRALIA,50194543000.000000,-25.630000,151.620000,108.000000,79.040000,91.637500,57.880000,44.772000,49.900000,27.296000,35.732000,30.169565,29.679167,71.312500,89.329167,91.552174
MOUNT PERRY POST OFF/AUSTRALIA,50194543001.000000,-25.180000,151.650000,207.000000,99.188000,118.075000,97.879167,58.308000,59.079167,35.720833,32.587500,33.733333,31.481818,62.591667,83.508333,108.317391
BIGGENDEN (POST OFFI/AUSTRALIA,50194543002.000000,-25.520000,152.050000,121.000000,102.796000,111.568000,77.676000,46.492000,61.408000,32.032000,36.372000,27.626087,29.662500,73.420833,88.495833,117.686957
NANANGO/AUSTRALIA,50194549001.000000,-26.670000,152.000000,355.000000,83.704000,103.280000,58.512000,56.060000,54.416000,41.183333,39.580000,31.100000,31.304167,70.204167,80.537500,116.791304
BLACKBUTT/AUSTRALIA,50194549002.000000,-26.880000,152.100000,431.000000,94.866667,111.983333,80.172000,70.956000,67.070833,43.216000,40.348000,29.983333,23.491304,73.021739,87.641667,105.600000
COOYAR POST OFFICE/AUSTRALIA,50194549003.000000,-26.980000,151.830000,440.000000,96.978261,92.170833,58.995833,48.647826,68.530000,34.834783,39.670833,29.982609,33.834783,60.291304,78.463636,106.728571
DURONG SOUTH (LANARK/AUSTRALIA,50194549004.000000,-26.420000,151.200000,610.000000,73.991667,76.325000,47.360000,43.796000,43.768000,33.228000,34.041667,23.241667,24.337500,56.566667,72.958333,81.245455
MURGON POST OFFICE/AUSTRALIA,50194549005.000000,-26.230000,151.950000,312.000000,88.590909,101.069565,61.943478,59.409524,57.333333,32.832000,41.200000,30.483333,29.329167,67.679167,77.375000,104.195455
DALVEEN POST OFFICE/AUSTRALIA,50194550001.000000,-28.480000,151.980000,870.000000,99.232000,98.200000,71.324000,63.292000,65.288000,43.120000,50.833333,39.762500,44.300000,75.337500,95.278261,117.072727
TOOWOOMBA COM/AUSTRALIA,50194551000.000000,-27.580000,151.920000,676.000000,102.100000,118.604000,67.456000,71.512500,78.140000,39.773913,47.075000,30.975000,36.908333,68.687500,95.654167,125.156522
PITTSWORTH POST OFFI/AUSTRALIA,50194551001.000000,-27.720000,151.630000,608.000000,85.373913,84.008696,48.187500,44.504000,58.680000,35.512000,38.388000,23.820833,28.052174,64.204167,81.170833,111.295652
CAMBOOYA POST OFFICE/AUSTRALIA,50194551002.000000,-27.720000,151.870000,467.000000,81.776190,90.177273,52.517391,57.150000,58.304348,32.060870,35.357143,26.115000,26.280952,58.338095,82.857143,104.677273
GATTON POST OFFICE/AUSTRALIA,50194551003.000000,-27.550000,152.280000,34.000000,92.936000,97.440000,59.436000,62.812500,68.237500,34.579167,30.804167,24.245455,23.834783,57.439130,81.350000,109.921739
HELIDON/AUSTRALIA,50194551004.000000,-27.550000,152.130000,141.000000,102.452000,104.754167,56.768000,67.195833,77.588000,34.328000,33.536000,24.595833,24.526087,58.808333,85.450000,111.095833
WESTBROOK TRAINING C/AUSTRALIA,50194551007.000000,-27.620000,151.870000,0.000000,82.678261,92.547826,50.804000,52.091304,57.827273,32.369565,32.343478,23.741667,28.460870,54.359091,78.773913,113.086957
OAKEY AERODRO/AUSTRALIA,50194552000.000000,-27.420000,151.730000,407.000000,63.758333,84.756000,40.212500,42.833333,48.925000,25.866667,31.962500,24.530435,27.658333,54.087500,71.947826,100.808696
